iteration,budget_T,num_blocks,num_positive_profit_blocks,num_serviced_blocks,terminal,cost,solverTime,relativeGAP,nodeCount,yLPTime,maxFlowCutsTime,maxFlowCuts,intersectionCutsTime,phase1Time,noFeasibleSolution,error_message
27,135.0,517,98,32,,10496.0,916.3410749435425,,,,,,,,,
28,140.0,517,98,32,,10497.0,913.0108890533447,,,,,,,,,
29,145.0,517,98,34,,10510.0,915.3538179397583,,,,,,,,,
30,150.0,517,98,35,,10528.0,917.6609358787537,,,,,,,,,
31,155.0,517,98,35,,10530.0,903.0240108966827,,,,,,,,,
32,160.0,517,98,37,,10540.0,914.7113559246063,,,,,,,,,
33,165.0,517,98,38,,10550.0,914.0198609828949,,,,,,,,,
34,170.0,517,98,40,,10570.0,916.8208241462708,,,,,,,,,
35,175.0,517,98,41,,10568.0,913.2001211643219,,,,,,,,,
36,180.0,517,98,42,,10575.0,907.3061809539795,,,,,,,,,
37,185.0,517,98,42,,10585.0,907.2365589141846,,,,,,,,,
38,190.0,517,98,44,,10598.0,908.460776090622,,,,,,,,,
39,195.0,517,98,44,,10599.0,915.0747978687286,,,,,,,,,
40,200.0,517,98,46,,10623.0,916.6685371398926,,,,,,,,,
41,205.0,517,98,48,,10622.0,907.4367139339447,,,,,,,,,
42,210.0,517,98,48,,10631.0,904.6939508914948,,,,,,,,,
43,215.0,517,98,51,,10643.0,901.7733988761902,,,,,,,,,
44,220.0,517,98,51,,10637.0,905.172721862793,,,,,,,,,
45,225.0,517,98,51,,10642.0,909.6609938144684,,,,,,,,,
46,230.0,517,98,52,,10654.0,908.6104171276093,,,,,,,,,
47,235.0,517,98,52,,10655.0,916.2349441051483,,,,,,,,,
48,240.0,517,98,53,,10659.0,915.9624609947205,,,,,,,,,
49,245.0,517,98,56,,10666.0,900.9372909069061,,,,,,,,,
50,250.0,517,98,57,,10688.0,916.4650580883026,,,,,,,,,
51,255.0,517,98,56,,10672.0,900.6621971130371,,,,,,,,,
52,260.0,517,98,59,,10687.0,913.8038849830627,,,,,,,,,
53,265.0,517,98,60,,10690.0,911.988322019577,,,,,,,,,
54,270.0,517,98,60,,10691.0,910.5763959884644,,,,,,,,,
55,275.0,517,98,59,,10699.0,904.1000709533691,,,,,,,,,
56,280.0,517,98,62,,10710.0,916.5955319404602,,,,,,,,,
57,285.0,517,98,61,,10704.0,916.4969940185547,,,,,,,,,
58,290.0,517,98,64,,10714.0,913.2336089611053,,,,,,,,,
59,295.0,517,98,64,,10720.0,911.6283249855042,,,,,,,,,
60,300.0,517,98,65,,10727.0,913.2213649749756,,,,,,,,,
61,305.0,517,98,65,,10726.0,906.3108429908752,,,,,,,,,
62,310.0,517,98,68,,10736.0,913.5575218200684,,,,,,,,,
63,315.0,517,98,68,,10741.0,915.0816588401794,,,,,,,,,
64,320.0,517,98,70,,10744.0,909.0969932079315,,,,,,,,,
65,325.0,517,98,72,,10745.0,907.3552849292755,,,,,,,,,
66,330.0,517,98,74,,10762.0,910.8373639583588,,,,,,,,,
67,335.0,517,98,71,,10753.0,908.9543459415436,,,,,,,,,
68,340.0,517,98,77,,10749.0,914.4708030223846,,,,,,,,,
69,345.0,517,98,72,,10757.0,914.9487590789795,,,,,,,,,
70,350.0,517,98,73,,10760.0,912.954421043396,,,,,,,,,
71,355.0,517,98,77,,10766.0,909.1276950836182,,,,,,,,,
72,360.0,517,98,75,,10765.0,902.1628940105438,,,,,,,,,
73,365.0,517,98,77,,10770.0,914.5583159923553,,,,,,,,,
74,370.0,517,98,78,,10769.0,916.5552318096161,,,,,,,,,
75,375.0,517,98,80,,10776.0,909.0419189929962,,,,,,,,,
76,380.0,517,98,82,,10781.0,917.1056611537933,,,,,,,,,
77,385.0,517,98,80,,10785.0,910.8349578380585,,,,,,,,,
78,390.0,517,98,86,,10788.0,906.6852691173553,,,,,,,,,
79,395.0,517,98,85,,10790.0,912.4097971916199,,,,,,,,,
80,400.0,517,98,84,,10788.0,909.4628140926361,,,,,,,,,
81,405.0,517,98,88,,10798.0,915.7380921840668,,,,,,,,,
82,410.0,517,98,86,,10788.0,900.2328360080719,,,,,,,,,
83,415.0,517,98,87,,10792.0,900.1088500022888,,,,,,,,,
84,420.0,517,98,86,,10793.0,900.6115520000458,,,,,,,,,
85,425.0,517,98,90,,10806.0,912.0208630561829,,,,,,,,,
86,430.0,517,98,86,,10803.0,914.09707903862,,,,,,,,,
87,435.0,517,98,92,,10813.0,914.6508159637451,,,,,,,,,
88,440.0,517,98,91,,10814.0,909.3964331150055,,,,,,,,,
89,445.0,517,98,94,,10813.0,913.8036689758301,,,,,,,,,
90,450.0,517,98,92,,10815.0,913.3910300731659,,,,,,,,,
91,455.0,517,98,97,,10816.0,912.7382638454437,,,,,,,,,
92,460.0,517,98,98,all_positive_profit_blocks,10822.0,912.9012711048126,,,,,,,,,
