iteration,budget_T,num_blocks,num_positive_profit_blocks,num_serviced_blocks,terminal,cost,solverTime,relativeGAP,nodeCount,yLPTime,maxFlowCutsTime,maxFlowCuts,intersectionCutsTime,phase1Time,noFeasibleSolution,error_message
1,5.0,93,93,1,,9255.0,121.32495188713074,,,,,,,,,
2,10.0,93,93,3,,9611.0,121.00757002830505,,,,,,,,,
3,15.0,93,93,4,,9736.0,120.90990591049194,,,,,,,,,
4,20.0,93,93,6,,9916.0,120.6923041343689,,,,,,,,,
5,25.0,93,93,8,,10000.0,120.88247609138489,,,,,,,,,
6,30.0,93,93,10,,10068.0,120.6647698879242,,,,,,,,,
7,35.0,93,93,11,,10120.0,120.30515599250793,,,,,,,,,
8,40.0,93,93,13,,10164.0,120.64363098144531,,,,,,,,,
9,45.0,93,93,14,,10196.0,120.0266969203949,,,,,,,,,
10,50.0,93,93,15,,10223.0,121.17542695999146,,,,,,,,,
11,55.0,93,93,16,,10255.0,120.62411594390869,,,,,,,,,
12,60.0,93,93,18,,10289.0,120.58098816871643,,,,,,,,,
13,65.0,93,93,20,,10313.0,120.58932900428772,,,,,,,,,
14,70.0,93,93,21,,10344.0,120.1313841342926,,,,,,,,,
15,75.0,93,93,22,,10368.0,120.13329815864563,,,,,,,,,
16,80.0,93,93,24,,10393.0,121.7768440246582,,,,,,,,,
17,85.0,93,93,25,,10414.0,120.82616782188416,,,,,,,,,
18,90.0,93,93,27,,10438.0,120.64417910575867,,,,,,,,,
19,95.0,93,93,28,,10451.0,120.27506899833679,,,,,,,,,
20,100.0,93,93,29,,10463.0,121.35322117805481,,,,,,,,,
21,105.0,93,93,31,,10485.0,120.36444902420044,,,,,,,,,
22,110.0,93,93,32,,10499.0,120.47250485420227,,,,,,,,,
23,115.0,93,93,34,,10517.0,121.23716402053833,,,,,,,,,
24,120.0,93,93,37,,10542.0,121.20623707771301,,,,,,,,,
25,125.0,93,93,37,,10541.0,120.17905592918396,,,,,,,,,
26,130.0,93,93,39,,10563.0,120.7654550075531,,,,,,,,,
27,135.0,93,93,41,,10579.0,120.86942291259766,,,,,,,,,
28,140.0,93,93,44,,10600.0,120.46503806114197,,,,,,,,,
29,145.0,93,93,45,,10610.0,120.68611192703247,,,,,,,,,
30,150.0,93,93,47,,10629.0,120.33144402503967,,,,,,,,,
31,155.0,93,93,49,,10639.0,120.70224213600159,,,,,,,,,
32,160.0,93,93,50,,10650.0,120.4760959148407,,,,,,,,,
33,165.0,93,93,52,,10667.0,120.00393509864807,,,,,,,,,
34,170.0,93,93,52,,10666.0,120.81456089019775,,,,,,,,,
35,175.0,93,93,56,,10688.0,120.50521802902222,,,,,,,,,
36,180.0,93,93,56,,10689.0,120.38030409812927,,,,,,,,,
37,185.0,93,93,58,,10699.0,120.38435912132263,,,,,,,,,
38,190.0,93,93,61,,10712.0,120.46464204788208,,,,,,,,,
39,195.0,93,93,61,,10716.0,120.99763584136963,,,,,,,,,
40,200.0,93,93,63,,10725.0,120.43962287902832,,,,,,,,,
41,205.0,93,93,67,,10739.0,120.59789514541626,,,,,,,,,
42,210.0,93,93,70,,10753.0,120.30178499221802,,,,,,,,,
43,215.0,93,93,71,,10760.0,120.40028405189514,,,,,,,,,
44,220.0,93,93,73,,10768.0,120.52913093566895,,,,,,,,,
45,225.0,93,93,76,max_iterations,10777.0,120.07606196403503,,,,,,,,,
