iteration,budget_T,num_blocks,num_positive_profit_blocks,num_serviced_blocks,terminal,cost,solverTime,relativeGAP,nodeCount,phase1Time,noFeasibleSolution,error_message
1,5.0,114,10,2,,42.00,5.651132324,0.0,1249,1.3129808902740479,,
2,10.0,114,10,3,,84.00,43.554726827,0.0,20262,0.06198000907897949,,
3,15.0,114,10,5,,114.00,600.001667676,0.02119785228681204,140886,0.07853507995605469,,
4,20.0,114,10,7,,139.00,377.090231597,0.0,102616,0.1060190200805664,,
5,25.0,114,10,9,,153.00,600.00136162,0.03921568627448418,133454,0.03328204154968262,,
6,30.0,114,10,10,all_positive_profit_blocks,163.00,1.296059902,0.0,330,0.08592700958251953,,
