iteration,budget_T,num_blocks,num_positive_profit_blocks,num_serviced_blocks,terminal,cost,solverTime,relativeGAP,nodeCount,yLPTime,maxFlowCutsTime,maxFlowCuts,intersectionCutsTime,phase1Time,noFeasibleSolution,error_message
1,5.0,57,57,1,,2170.0,120.664479970932,,,,,,,,,
2,10.0,57,57,3,,2246.0,120.26278781890869,,,,,,,,,
3,15.0,57,57,5,,2304.0,120.48384404182434,,,,,,,,,
4,20.0,57,57,6,,2328.0,120.15819096565247,,,,,,,,,
5,25.0,57,57,8,,2353.0,120.04998779296875,,,,,,,,,
6,30.0,57,57,9,,2373.0,120.51651382446289,,,,,,,,,
7,35.0,57,57,11,,2393.0,120.21572709083557,,,,,,,,,
8,40.0,57,57,13,,2415.0,120.32832193374634,,,,,,,,,
9,45.0,57,57,14,,2427.0,120.00211906433105,,,,,,,,,
10,50.0,57,57,16,,2446.0,120.10558605194092,,,,,,,,,
11,55.0,57,57,17,,2456.0,120.18996596336365,,,,,,,,,
12,60.0,57,57,19,,2472.0,120.04733109474182,,,,,,,,,
13,65.0,57,57,21,,2483.0,120.27905583381653,,,,,,,,,
14,70.0,57,57,22,,2491.0,120.33397889137268,,,,,,,,,
15,75.0,57,57,24,,2500.0,120.53929710388184,,,,,,,,,
16,80.0,57,57,25,,2509.0,120.17404294013977,,,,,,,,,
17,85.0,57,57,27,,2518.0,120.32823705673218,,,,,,,,,
18,90.0,57,57,29,,2527.0,120.05006790161133,,,,,,,,,
19,95.0,57,57,31,,2536.0,120.00960993766785,,,,,,,,,
20,100.0,57,57,32,,2542.0,120.1000669002533,,,,,,,,,
21,105.0,57,57,34,,2551.0,120.04988408088684,,,,,,,,,
22,110.0,57,57,33,,2558.0,120.24655890464783,,,,,,,,,
23,115.0,57,57,35,,2567.0,120.2493679523468,,,,,,,,,
24,120.0,57,57,36,,2571.0,120.38295888900757,,,,,,,,,
25,125.0,57,57,38,,2578.0,120.17356181144714,,,,,,,,,
26,130.0,57,57,39,,2584.0,120.18587517738342,,,,,,,,,
27,135.0,57,57,41,,2593.0,120.00331902503967,,,,,,,,,
28,140.0,57,57,43,,2601.0,120.23735809326172,,,,,,,,,
29,145.0,57,57,45,,2608.0,120.18663191795349,,,,,,,,,
30,150.0,57,57,46,,2614.0,120.25276589393616,,,,,,,,,
31,155.0,57,57,48,,2621.0,120.20681190490723,,,,,,,,,
32,160.0,57,57,49,,2627.0,120.0153260231018,,,,,,,,,
33,165.0,57,57,51,,2635.0,120.17882704734802,,,,,,,,,
34,170.0,57,57,53,,2641.0,120.03571486473083,,,,,,,,,
35,175.0,57,57,54,,2647.0,120.17546606063843,,,,,,,,,
36,180.0,57,57,55,,2652.0,120.15149998664856,,,,,,,,,
37,185.0,57,57,56,,2656.0,120.151437997818,,,,,,,,,
38,190.0,57,57,57,all_positive_profit_blocks,2660.0,120.11684203147888,,,,,,,,,
