iteration,budget_T,num_blocks,num_positive_profit_blocks,num_serviced_blocks,terminal,cost,solverTime,relativeGAP,nodeCount,phase1Time,noFeasibleSolution,error_message
1,5.0,73,10,2,,54.00,0.468749948,0.0,482,0.604849100112915,,
2,10.0,73,10,3,,96.00,16.712911282,0.0,19756,0.008672952651977539,,
3,15.0,73,10,5,,120.00,501.550592833,0.0,261577,0.03753519058227539,,
4,20.0,73,10,6,,144.00,600.000477168,0.04166666666663853,210459,0.010458946228027344,,
5,25.0,73,10,8,,164.00,600.000799656,0.04878048780484831,302984,0.03974413871765137,,
6,30.0,73,10,9,,176.00,600.000501129,0.022727272727259815,224662,0.012508869171142578,,
7,35.0,73,10,10,all_positive_profit_blocks,180.00,2.216176638,0.0,1272,0.08605408668518066,,
