iteration,budget_T,num_blocks,num_positive_profit_blocks,num_serviced_blocks,terminal,cost,solverTime,relativeGAP,nodeCount,yLPTime,maxFlowCutsTime,maxFlowCuts,intersectionCutsTime,phase1Time,noFeasibleSolution,error_message
1,5.0,56,56,1,,2105.0,120.08983111381531,,,,,,,,,
2,10.0,56,56,3,,2181.0,120.30371809005737,,,,,,,,,
3,15.0,56,56,5,,2239.0,120.56974387168884,,,,,,,,,
4,20.0,56,56,6,,2263.0,120.45663118362427,,,,,,,,,
5,25.0,56,56,8,,2288.0,120.69406580924988,,,,,,,,,
6,30.0,56,56,9,,2308.0,120.38815689086914,,,,,,,,,
7,35.0,56,56,11,,2328.0,120.0220627784729,,,,,,,,,
8,40.0,56,56,13,,2350.0,120.52543997764587,,,,,,,,,
9,45.0,56,56,15,,2365.0,120.28388094902039,,,,,,,,,
10,50.0,56,56,16,,2381.0,120.0006000995636,,,,,,,,,
11,55.0,56,56,17,,2391.0,120.46058392524719,,,,,,,,,
12,60.0,56,56,19,,2404.0,120.27692484855652,,,,,,,,,
13,65.0,56,56,21,,2418.0,120.10115599632263,,,,,,,,,
14,70.0,56,56,23,,2430.0,120.275475025177,,,,,,,,,
15,75.0,56,56,24,,2434.0,120.215989112854,,,,,,,,,
16,80.0,56,56,26,,2445.0,120.32141304016113,,,,,,,,,
17,85.0,56,56,28,,2454.0,120.20869493484497,,,,,,,,,
18,90.0,56,56,29,,2459.0,120.4094889163971,,,,,,,,,
19,95.0,56,56,31,,2468.0,120.12407207489014,,,,,,,,,
20,100.0,56,56,33,,2478.0,120.1834888458252,,,,,,,,,
21,105.0,56,56,35,,2486.0,120.0748360157013,,,,,,,,,
22,110.0,56,56,36,,2491.0,120.26358699798584,,,,,,,,,
23,115.0,56,56,38,,2499.0,120.20641708374023,,,,,,,,,
24,120.0,56,56,36,,2504.0,120.16647100448608,,,,,,,,,
25,125.0,56,56,39,,2514.0,120.15743398666382,,,,,,,,,
26,130.0,56,56,40,,2519.0,120.03845405578613,,,,,,,,,
27,135.0,56,56,42,,2528.0,120.14492607116699,,,,,,,,,
28,140.0,56,56,43,,2534.0,120.18791198730469,,,,,,,,,
29,145.0,56,56,45,,2540.0,120.00438594818115,,,,,,,,,
30,150.0,56,56,47,,2547.0,120.35814189910889,,,,,,,,,
31,155.0,56,56,48,,2554.0,120.01431608200073,,,,,,,,,
32,160.0,56,56,50,,2562.0,120.00542402267456,,,,,,,,,
33,165.0,56,56,52,,2568.0,120.20697283744812,,,,,,,,,
34,170.0,56,56,53,,2574.0,120.120680809021,,,,,,,,,
35,175.0,56,56,54,,2578.0,120.2420060634613,,,,,,,,,
36,180.0,56,56,55,,2583.0,120.10258197784424,,,,,,,,,
37,185.0,56,56,55,,2583.0,120.1809720993042,,,,,,,,,
38,190.0,56,56,56,all_positive_profit_blocks,2587.0,120.04334902763367,,,,,,,,,
