iteration,budget_T,num_blocks,num_positive_profit_blocks,num_serviced_blocks,terminal,cost,solverTime,relativeGAP,nodeCount,yLPTime,maxFlowCutsTime,maxFlowCuts,intersectionCutsTime,phase1Time,noFeasibleSolution,error_message
1,5.0,63,63,1,,3690.0,120.32012486457825,,,,,,,,,
2,10.0,63,63,3,,3820.0,120.3801600933075,,,,,,,,,
3,15.0,63,63,5,,3878.0,120.49438190460205,,,,,,,,,
4,20.0,63,63,6,,3930.0,120.13416290283203,,,,,,,,,
5,25.0,63,63,8,,3966.0,120.24822306632996,,,,,,,,,
6,30.0,63,63,10,,3994.0,120.46929407119751,,,,,,,,,
7,35.0,63,63,11,,4010.0,120.29078602790833,,,,,,,,,
8,40.0,63,63,13,,4030.0,120.21938896179199,,,,,,,,,
9,45.0,63,63,14,,4051.0,120.36326384544373,,,,,,,,,
10,50.0,63,63,16,,4067.0,120.18908405303955,,,,,,,,,
11,55.0,63,63,16,,4082.0,120.63698410987854,,,,,,,,,
12,60.0,63,63,18,,4100.0,120.23356699943542,,,,,,,,,
13,65.0,63,63,20,,4114.0,120.04237008094788,,,,,,,,,
14,70.0,63,63,21,,4130.0,120.53698396682739,,,,,,,,,
15,75.0,63,63,22,,4140.0,120.09327602386475,,,,,,,,,
16,80.0,63,63,24,,4153.0,120.63371777534485,,,,,,,,,
17,85.0,63,63,26,,4165.0,120.13924098014832,,,,,,,,,
18,90.0,63,63,28,,4176.0,120.30398201942444,,,,,,,,,
19,95.0,63,63,29,,4187.0,120.24054288864136,,,,,,,,,
20,100.0,63,63,31,,4197.0,120.39539504051208,,,,,,,,,
21,105.0,63,63,33,,4206.0,120.15546798706055,,,,,,,,,
22,110.0,63,63,36,,4218.0,120.03533220291138,,,,,,,,,
23,115.0,63,63,37,,4223.0,120.27735590934753,,,,,,,,,
24,120.0,63,63,38,,4229.0,120.08643102645874,,,,,,,,,
25,125.0,63,63,40,,4237.0,120.10505199432373,,,,,,,,,
26,130.0,63,63,43,,4250.0,120.32007908821106,,,,,,,,,
27,135.0,63,63,44,,4255.0,120.39046096801758,,,,,,,,,
28,140.0,63,63,46,,4263.0,120.06796002388,,,,,,,,,
29,145.0,63,63,48,,4271.0,120.28720116615295,,,,,,,,,
30,150.0,63,63,50,,4279.0,120.29024600982666,,,,,,,,,
31,155.0,63,63,52,,4287.0,120.01215481758118,,,,,,,,,
32,160.0,63,63,53,,4291.0,120.16302609443665,,,,,,,,,
33,165.0,63,63,55,,4299.0,120.30520391464233,,,,,,,,,
34,170.0,63,63,56,,4303.0,120.18593096733093,,,,,,,,,
35,175.0,63,63,58,,4311.0,120.02790904045105,,,,,,,,,
36,180.0,63,63,59,,4317.0,120.09518504142761,,,,,,,,,
37,185.0,63,63,60,,4322.0,120.21824288368225,,,,,,,,,
38,190.0,63,63,61,,4325.0,120.10874891281128,,,,,,,,,
39,195.0,63,63,62,,4330.0,120.07656598091125,,,,,,,,,
40,200.0,63,63,62,,4330.0,120.11977505683899,,,,,,,,,
41,205.0,63,63,63,all_positive_profit_blocks,4334.0,120.05108094215393,,,,,,,,,
