Nodes: 980
Arcs: 2866
Blocks: 443
UB: 1428
LB: 1665
Used Time: 80.2697
Used Insecticide: 6510.99
N. Nodes: 8186
Runtime: 3600.04
X: 11 27
X: 15 33
X: 27 760
X: 29 11
X: 33 281
X: 134 980
X: 187 203
X: 202 629
X: 203 209
X: 205 206
X: 206 202
X: 209 205
X: 211 275
X: 214 315
X: 215 302
X: 218 492
X: 274 278
X: 275 321
X: 277 211
X: 277 302
X: 278 15
X: 281 277
X: 281 301
X: 281 309
X: 283 274
X: 284 283
X: 287 284
X: 289 287
X: 297 218
X: 297 302
X: 298 301
X: 298 926
X: 301 29
X: 301 281
X: 302 215
X: 302 297
X: 302 277
X: 306 319
X: 306 309
X: 307 497
X: 308 343
X: 309 281
X: 309 306
X: 315 307
X: 317 340
X: 319 306
X: 319 317
X: 320 187
X: 321 214
X: 340 773
X: 343 319
X: 492 320
X: 495 308
X: 496 495
X: 497 496
X: 514 515
X: 515 517
X: 517 957
X: 629 134
X: 760 298
X: 773 514
X: 799 289
X: 817 799
X: 818 817
X: 902 956
X: 926 297
X: 956 818
X: 957 902
X: 980 298
Y: 27 26
Y: 27 28
Y: 27 33
Y: 27 34
Y: 134 84
Y: 134 308
Y: 203 108
Y: 203 291
Y: 215 109
Y: 215 112
Y: 215 115
Y: 215 116
Y: 275 104
Y: 275 106
Y: 275 110
Y: 284 136
Y: 284 140
Y: 284 144
Y: 289 145
Y: 289 149
Y: 298 40
Y: 298 42
Y: 298 330
Y: 298 380
Y: 301 39
Y: 301 139
Y: 799 150
Y: 799 222
Y: 818 265
Y: 818 268
Y: 818 269
Y: 818 401
