Nodes: 372
Arcs: 1063
Blocks: 152
UB: 263
LB: 337
Used Time: 86.3914
Used Insecticide: 6537.23
N. Nodes: 22181
Runtime: 3777.84
X: 0 154
X: 1 28
X: 1 2
X: 2 10
X: 3 162
X: 4 262
X: 4 5
X: 5 253
X: 8 174
X: 9 18
X: 9 68
X: 10 64
X: 13 372
X: 14 24
X: 15 255
X: 18 9
X: 24 8
X: 28 15
X: 31 13
X: 64 153
X: 68 130
X: 69 118
X: 99 115
X: 108 159
X: 112 281
X: 114 157
X: 114 108
X: 115 119
X: 115 116
X: 116 112
X: 118 114
X: 119 115
X: 123 261
X: 130 150
X: 150 167
X: 153 9
X: 154 248
X: 157 245
X: 157 114
X: 159 331
X: 162 4
X: 167 168
X: 168 172
X: 172 209
X: 174 177
X: 177 204
X: 178 179
X: 179 210
X: 204 31
X: 209 123
X: 210 212
X: 212 14
X: 245 157
X: 246 0
X: 248 1
X: 253 349
X: 255 256
X: 256 3
X: 261 99
X: 262 4
X: 267 178
X: 281 69
X: 331 246
X: 349 267
X: 372 1
Y: 1 5
Y: 1 148
Y: 4 92
Y: 4 147
Y: 13 15
Y: 13 16
Y: 13 96
Y: 13 125
Y: 18 61
Y: 18 94
Y: 115 45
Y: 115 104
Y: 119 100
Y: 157 126
Y: 162 6
Y: 162 7
Y: 162 149
Y: 168 119
Y: 168 120
Y: 172 56
Y: 172 146
Y: 178 70
Y: 179 71
Y: 209 114
Y: 209 131
Y: 210 17
Y: 245 117
Y: 262 121
Y: 267 69
Y: 267 122
Y: 267 143
