Nodes: 179
Arcs: 499
Blocks: 73
UB: 1032
LB: 1056
Used Time: 88.3518
Used Insecticide: 6352.96
N. Nodes: 33419
Runtime: 3723.76
X: 1 142
X: 2 45
X: 2 32
X: 3 4
X: 4 5
X: 5 99
X: 6 7
X: 7 2
X: 9 32
X: 9 27
X: 11 16
X: 15 70
X: 16 70
X: 16 26
X: 20 21
X: 21 131
X: 22 73
X: 23 22
X: 25 23
X: 26 16
X: 26 25
X: 27 26
X: 27 9
X: 31 27
X: 32 9
X: 32 2
X: 32 117
X: 36 165
X: 38 39
X: 39 46
X: 45 95
X: 46 52
X: 52 56
X: 56 139
X: 57 60
X: 60 179
X: 62 137
X: 63 173
X: 64 63
X: 70 20
X: 70 15
X: 73 129
X: 83 164
X: 95 96
X: 96 36
X: 98 38
X: 99 6
X: 100 132
X: 104 170
X: 114 116
X: 116 83
X: 117 118
X: 117 32
X: 118 117
X: 129 3
X: 131 11
X: 132 57
X: 137 138
X: 138 100
X: 139 104
X: 142 98
X: 159 114
X: 160 159
X: 161 160
X: 162 161
X: 163 1
X: 164 163
X: 165 162
X: 167 169
X: 169 172
X: 170 167
X: 172 64
X: 173 62
X: 179 31
Y: 2 0
Y: 2 70
Y: 9 42
Y: 9 71
Y: 15 18
Y: 16 17
Y: 16 22
Y: 22 1
Y: 26 16
Y: 26 21
Y: 27 14
Y: 27 15
Y: 31 12
Y: 31 59
Y: 31 72
Y: 32 58
Y: 36 41
Y: 38 26
Y: 39 27
Y: 39 28
Y: 46 30
Y: 46 61
Y: 57 62
Y: 60 33
Y: 70 19
Y: 70 20
Y: 96 47
Y: 96 60
Y: 96 67
Y: 98 2
Y: 98 24
Y: 98 25
Y: 118 36
Y: 118 68
Y: 139 40
Y: 139 51
