Nodes: 980
Arcs: 2866
Blocks: 443
UB: 10400
LB: 11203
Used Time: 81.034
Used Insecticide: 7988.81
N. Nodes: 10224
Runtime: 3601.09
X: 15 319
X: 33 15
X: 211 275
X: 213 218
X: 215 211
X: 215 302
X: 218 215
X: 266 336
X: 275 320
X: 275 321
X: 281 33
X: 289 980
X: 301 281
X: 302 301
X: 317 340
X: 319 317
X: 320 215
X: 321 275
X: 336 266
X: 336 213
X: 340 773
X: 514 515
X: 515 517
X: 517 957
X: 773 514
X: 799 289
X: 817 799
X: 818 817
X: 902 956
X: 956 818
X: 957 902
X: 980 336
Y: 15 27
Y: 15 31
Y: 33 25
Y: 33 30
Y: 33 41
Y: 211 110
Y: 211 111
Y: 215 109
Y: 215 112
Y: 218 115
Y: 218 116
Y: 218 309
Y: 266 319
Y: 266 320
Y: 275 104
Y: 275 106
Y: 289 145
Y: 289 149
Y: 301 39
Y: 301 40
Y: 301 139
Y: 301 330
Y: 319 158
Y: 319 336
Y: 321 419
Y: 336 113
Y: 336 311
Y: 336 380
Y: 336 421
Y: 799 150
Y: 817 222
Y: 817 223
Y: 818 269
Y: 818 401
Y: 956 265
Y: 956 268
Y: 956 324
Y: 956 327
