Nodes: 253
Arcs: 684
Blocks: 88
UB: 922
LB: 945
Used Time: 80.2222
Used Insecticide: 8062.68
N. Nodes: 18835
Runtime: 3741.04
X: 2 79
X: 4 5
X: 5 6
X: 6 115
X: 7 8
X: 8 2
X: 12 17
X: 17 27
X: 17 22
X: 17 12
X: 18 59
X: 22 17
X: 22 161
X: 26 83
X: 27 28
X: 28 32
X: 32 35
X: 35 85
X: 43 44
X: 44 45
X: 45 47
X: 47 253
X: 49 171
X: 50 43
X: 55 18
X: 59 160
X: 60 55
X: 61 60
X: 62 160
X: 62 82
X: 79 49
X: 82 161
X: 82 62
X: 83 17
X: 85 86
X: 86 159
X: 115 7
X: 159 4
X: 160 62
X: 160 61
X: 161 82
X: 161 22
X: 171 50
X: 253 26
Y: 2 0
Y: 2 69
Y: 8 18
Y: 8 50
Y: 8 53
Y: 12 80
Y: 12 85
Y: 17 21
Y: 17 22
Y: 26 24
Y: 26 26
Y: 26 86
Y: 28 19
Y: 28 20
Y: 28 70
Y: 32 17
Y: 43 29
Y: 43 55
Y: 44 30
Y: 44 57
Y: 45 31
Y: 45 35
Y: 47 32
Y: 47 72
Y: 49 56
Y: 50 34
Y: 61 73
Y: 79 58
Y: 79 71
Y: 83 25
Y: 83 27
Y: 85 1
Y: 85 6
Y: 85 51
Y: 86 16
Y: 86 87
Y: 160 38
Y: 171 36
