Nodes: 179
Arcs: 499
Blocks: 73
UB: 982
LB: 982
Used Time: 55.5719
Used Insecticide: 5041.76
N. Nodes: 172
Runtime: 2.55625
X: 2 7
X: 7 68
X: 14 15
X: 15 23
X: 16 21
X: 21 131
X: 22 73
X: 23 22
X: 26 16
X: 27 26
X: 31 27
X: 32 2
X: 34 31
X: 37 42
X: 38 44
X: 39 38
X: 42 49
X: 43 98
X: 44 43
X: 46 39
X: 49 113
X: 52 46
X: 56 52
X: 57 132
X: 60 57
X: 61 130
X: 62 173
X: 68 179
X: 69 61
X: 72 34
X: 73 72
X: 90 118
X: 91 90
X: 98 37
X: 100 135
X: 113 91
X: 117 32
X: 118 117
X: 130 60
X: 131 69
X: 132 100
X: 134 137
X: 135 134
X: 137 62
X: 139 56
X: 171 139
X: 173 171
X: 179 14
Y: 7 70
Y: 14 18
Y: 15 20
Y: 16 21
Y: 16 22
Y: 21 17
Y: 23 19
Y: 26 72
Y: 27 15
Y: 31 12
Y: 32 42
Y: 32 71
Y: 37 41
Y: 37 47
Y: 39 28
Y: 43 25
Y: 43 29
Y: 44 26
Y: 44 30
Y: 46 61
Y: 57 62
Y: 73 1
Y: 90 58
Y: 91 31
Y: 91 68
Y: 130 33
Y: 139 40
