Nodes: 253
Arcs: 684
Blocks: 88
UB: 832
LB: 832
Used Time: 60.0985
Used Insecticide: 5336.09
N. Nodes: 602
Runtime: 3.53448
X: 1 172
X: 2 33
X: 7 115
X: 10 11
X: 11 12
X: 12 17
X: 16 253
X: 17 83
X: 24 16
X: 26 24
X: 28 29
X: 29 7
X: 32 28
X: 33 10
X: 35 32
X: 37 203
X: 38 37
X: 42 43
X: 43 38
X: 44 45
X: 45 52
X: 52 53
X: 53 57
X: 54 104
X: 55 99
X: 57 169
X: 58 61
X: 60 55
X: 61 60
X: 63 167
X: 79 2
X: 80 81
X: 81 105
X: 83 26
X: 85 35
X: 86 85
X: 99 54
X: 103 79
X: 104 103
X: 105 106
X: 106 157
X: 108 109
X: 109 42
X: 114 44
X: 115 80
X: 116 162
X: 157 108
X: 159 86
X: 162 58
X: 167 168
X: 168 116
X: 169 211
X: 172 114
X: 203 1
X: 211 214
X: 214 63
X: 253 159
Y: 2 69
Y: 7 53
Y: 10 20
Y: 10 50
Y: 10 85
Y: 16 23
Y: 16 24
Y: 16 25
Y: 17 22
Y: 17 27
Y: 24 86
Y: 32 17
Y: 37 49
Y: 37 55
Y: 43 56
Y: 44 34
Y: 45 30
Y: 45 31
Y: 45 35
Y: 55 73
Y: 57 72
Y: 60 38
Y: 83 26
Y: 86 1
Y: 103 58
Y: 104 36
Y: 109 71
Y: 169 47
Y: 172 2
