Nodes: 179
Arcs: 499
Blocks: 73
UB: 180
LB: 180
Used Time: 28.3801
Used Insecticide: 2012.91
N. Nodes: 172
Runtime: 1.79367
X: 1 165
X: 2 32
X: 5 31
X: 6 99
X: 9 76
X: 11 17
X: 16 11
X: 17 54
X: 25 70
X: 26 25
X: 27 26
X: 28 6
X: 31 27
X: 32 9
X: 36 96
X: 41 48
X: 43 98
X: 48 66
X: 49 50
X: 50 43
X: 53 55
X: 54 86
X: 55 136
X: 56 139
X: 62 56
X: 63 64
X: 64 179
X: 66 2
X: 70 16
X: 76 28
X: 86 53
X: 96 41
X: 98 142
X: 99 5
X: 100 135
X: 104 170
X: 132 100
X: 133 132
X: 134 137
X: 135 134
X: 136 133
X: 137 62
X: 139 104
X: 142 1
X: 165 36
X: 170 171
X: 171 63
X: 179 49
Y: 2 58
Y: 2 70
Y: 5 12
Y: 16 22
Y: 25 72
Y: 53 68
Y: 70 20
Y: 70 21
Y: 165 41
Y: 171 40
