Nodes: 353
Arcs: 946
Blocks: 114
UB: 952
LB: 952
Used Time: 64.6958
Used Insecticide: 5463.1
N. Nodes: 168
Runtime: 6.33261
X: 4 10
X: 7 8
X: 8 34
X: 10 84
X: 12 35
X: 18 26
X: 19 29
X: 20 61
X: 22 18
X: 23 22
X: 24 19
X: 25 88
X: 26 25
X: 28 86
X: 29 28
X: 30 12
X: 34 30
X: 35 4
X: 37 7
X: 39 40
X: 40 228
X: 41 47
X: 42 43
X: 43 50
X: 44 112
X: 45 44
X: 46 45
X: 47 54
X: 48 82
X: 49 42
X: 50 128
X: 51 227
X: 52 53
X: 53 46
X: 54 55
X: 55 49
X: 56 58
X: 57 20
X: 58 222
X: 60 63
X: 61 216
X: 62 57
X: 63 62
X: 64 85
X: 82 51
X: 84 108
X: 85 217
X: 86 23
X: 88 37
X: 108 109
X: 109 110
X: 110 213
X: 111 48
X: 112 39
X: 118 41
X: 128 269
X: 213 111
X: 216 64
X: 217 24
X: 222 60
X: 227 52
X: 228 118
X: 269 353
X: 353 56
Y: 12 29
Y: 18 32
Y: 18 33
Y: 18 34
Y: 20 37
Y: 20 103
Y: 20 109
Y: 23 36
Y: 25 1
Y: 29 35
Y: 35 66
Y: 37 26
Y: 37 67
Y: 39 71
Y: 41 40
Y: 42 42
Y: 47 39
Y: 47 44
Y: 48 0
Y: 52 43
Y: 52 45
Y: 52 72
Y: 56 105
Y: 57 93
Y: 62 47
Y: 82 89
Y: 88 110
Y: 128 61
Y: 128 92
Y: 228 65
