Nodes: 179
Arcs: 499
Blocks: 73
UB: 939
LB: 939
Used Time: 57.5847
Used Insecticide: 5041.76
N. Nodes: 171
Runtime: 3.23374
X: 2 7
X: 5 31
X: 6 99
X: 7 76
X: 16 21
X: 19 179
X: 20 19
X: 21 20
X: 22 23
X: 23 25
X: 25 70
X: 28 6
X: 31 34
X: 32 2
X: 34 72
X: 37 42
X: 38 98
X: 39 38
X: 42 43
X: 43 50
X: 46 39
X: 49 113
X: 50 49
X: 52 46
X: 56 52
X: 57 132
X: 60 57
X: 62 173
X: 70 16
X: 72 22
X: 76 28
X: 90 118
X: 91 90
X: 98 37
X: 99 5
X: 100 135
X: 104 139
X: 113 91
X: 117 32
X: 118 117
X: 132 100
X: 134 137
X: 135 134
X: 137 62
X: 139 56
X: 170 104
X: 171 170
X: 173 171
X: 179 60
Y: 2 42
Y: 2 58
Y: 2 70
Y: 16 21
Y: 19 18
Y: 21 17
Y: 22 1
Y: 23 72
Y: 28 15
Y: 31 12
Y: 32 71
Y: 37 41
Y: 38 25
Y: 39 28
Y: 42 47
Y: 46 26
Y: 46 30
Y: 46 61
Y: 49 31
Y: 50 29
Y: 57 62
Y: 60 33
Y: 70 19
Y: 70 20
Y: 70 22
Y: 118 68
Y: 171 40
