Nodes: 353
Arcs: 946
Blocks: 114
UB: 988
LB: 988
Used Time: 81.6941
Used Insecticide: 5274.73
N. Nodes: 169
Runtime: 4.93322
X: 3 228
X: 4 82
X: 7 8
X: 8 119
X: 9 10
X: 10 4
X: 20 61
X: 21 303
X: 22 21
X: 23 22
X: 24 23
X: 25 26
X: 26 28
X: 28 29
X: 29 30
X: 30 34
X: 34 37
X: 37 7
X: 39 262
X: 41 47
X: 42 94
X: 43 50
X: 44 112
X: 45 44
X: 47 54
X: 49 42
X: 50 128
X: 51 227
X: 52 45
X: 54 55
X: 55 49
X: 57 102
X: 58 57
X: 60 222
X: 61 216
X: 64 85
X: 82 51
X: 85 217
X: 89 25
X: 90 89
X: 94 117
X: 95 43
X: 99 260
X: 101 20
X: 102 103
X: 103 101
X: 112 39
X: 113 297
X: 114 113
X: 117 95
X: 118 41
X: 119 9
X: 128 225
X: 160 162
X: 162 252
X: 212 90
X: 216 64
X: 217 24
X: 222 58
X: 225 270
X: 227 52
X: 228 118
X: 252 99
X: 253 160
X: 254 253
X: 258 254
X: 260 3
X: 262 258
X: 264 353
X: 269 264
X: 270 269
X: 293 114
X: 294 318
X: 295 294
X: 296 295
X: 297 321
X: 303 293
X: 318 212
X: 321 296
X: 353 60
Y: 10 66
Y: 21 32
Y: 23 34
Y: 23 36
Y: 28 33
Y: 29 35
Y: 30 29
Y: 34 26
Y: 37 67
Y: 37 110
Y: 39 71
Y: 41 39
Y: 43 42
Y: 49 40
Y: 49 44
Y: 52 43
Y: 52 45
Y: 52 72
Y: 58 93
Y: 61 47
Y: 82 89
Y: 89 1
Y: 101 109
Y: 103 105
Y: 128 92
Y: 217 103
Y: 228 65
Y: 269 61
